time,weather_code_wmo_code,precipitation_sum_mm,rain_sum_mm,snowfall_sum_cm,wind_direction_10m_dominant_deg,wind_gusts_10m_max_km_h,wind_speed_10m_max_km_h,apparent_temperature_min_degc,apparent_temperature_max_degc,temperature_2m_min_degc,temperature_2m_max_degc,year,month,month_name,day,day_of_week,quarter,weather_description
2019-06-24 00:00:00,53,1.1,1.1,0,355,43.2,22.1,30.7,34.5,27,31.2,2019,6,June,24,Monday,2,Moderate Drizzle
2019-06-25 00:00:00,1,0,0,0,264,25.9,11.5,31.9,41.8,26.9,38.8,2019,6,June,25,Tuesday,2,Mainly Clear
2019-06-26 00:00:00,2,0,0,0,287,35.3,18.7,31.3,42.7,28.6,41,2019,6,June,26,Wednesday,2,Partly Cloudy
2019-06-27 00:00:00,2,0,0,0,257,32.8,16.5,31.3,42.5,28.1,41,2019,6,June,27,Thursday,2,Partly Cloudy
2019-06-28 00:00:00,2,0,0,0,275,33.1,17.9,32.6,45,29.9,41.8,2019,6,June,28,Friday,2,Partly Cloudy
2019-06-29 00:00:00,2,0,0,0,261,56.5,29.9,31.6,45.3,29.5,42.1,2019,6,June,29,Saturday,2,Partly Cloudy
2019-06-30 00:00:00,51,0.1,0.1,0,281,48.2,15.8,32.4,42.6,29.8,40.5,2019,6,June,30,Sunday,2,Light Drizzle
2019-07-01 00:00:00,51,0.1,0.1,0,272,46.1,21.6,32.5,44.8,29.8,41,2019,7,July,1,Monday,3,Light Drizzle
2019-07-02 00:00:00,1,0,0,0,237,24.8,11.4,33.7,45.1,30.8,42.3,2019,7,July,2,Tuesday,3,Mainly Clear
2019-07-03 00:00:00,1,0,0,0,175,26.3,12,34.6,45.8,31.8,41.8,2019,7,July,3,Wednesday,3,Mainly Clear
2019-07-04 00:00:00,3,0,0,0,104,38.2,21.2,35,45.8,30.2,41.9,2019,7,July,4,Thursday,3,Overcast
2019-07-05 00:00:00,61,2.1,2.1,0,111,29.9,16.2,32,43.8,27.5,38.4,2019,7,July,5,Friday,3,Slight Rain
2019-07-06 00:00:00,63,9.8,9.8,0,98,35.6,12.3,31.4,41.8,26.4,35.8,2019,7,July,6,Saturday,3,Moderate Rain
2019-07-07 00:00:00,55,1,1,0,109,26.3,14.1,34,43.9,28.4,36.9,2019,7,July,7,Sunday,3,Dense Drizzle
2019-07-08 00:00:00,51,0.1,0.1,0,102,28.4,16,34.5,45.1,29.4,39.6,2019,7,July,8,Monday,3,Light Drizzle
2019-07-09 00:00:00,51,0.2,0.2,0,95,40.3,21.7,32,42.1,27.9,37,2019,7,July,9,Tuesday,3,Light Drizzle
2019-07-10 00:00:00,61,6,6,0,123,33.8,15.5,32.6,41.5,27.4,35.6,2019,7,July,10,Wednesday,3,Slight Rain
2019-07-11 00:00:00,61,6.5,6.5,0,91,33.8,19.3,31.7,42,26.7,35.9,2019,7,July,11,Thursday,3,Slight Rain
2019-07-12 00:00:00,63,5.9,5.9,0,89,37.4,20.2,30.7,43.5,26.4,37,2019,7,July,12,Friday,3,Moderate Rain
2019-07-13 00:00:00,53,2.8,2.8,0,99,33.8,17.6,30,40.5,25.9,34.1,2019,7,July,13,Saturday,3,Moderate Drizzle
2019-07-14 00:00:00,63,9.7,9.7,0,127,31.7,15.7,29.6,39.3,25.1,32.9,2019,7,July,14,Sunday,3,Moderate Rain
2019-07-15 00:00:00,61,11,11,0,130,32.8,18.7,28.3,38.7,24.2,33.1,2019,7,July,15,Monday,3,Slight Rain
2019-07-16 00:00:00,63,5.3,5.3,0,132,33.5,17.1,27.6,35.9,24.1,31.3,2019,7,July,16,Tuesday,3,Moderate Rain
2019-07-17 00:00:00,3,0,0,0,119,27.4,11.3,29.1,36.4,24.1,32.2,2019,7,July,17,Wednesday,3,Overcast
2019-07-18 00:00:00,63,9.6,9.6,0,135,24.1,10.9,30.4,39.5,25.9,33.3,2019,7,July,18,Thursday,3,Moderate Rain
2019-07-19 00:00:00,63,8.7,8.7,0,107,30.2,14,30.7,38.7,25.7,32.6,2019,7,July,19,Friday,3,Moderate Rain
2019-07-20 00:00:00,51,0.3,0.3,0,110,23,10.7,31.7,40.1,25.8,33.9,2019,7,July,20,Saturday,3,Light Drizzle
2019-07-21 00:00:00,61,3.5,3.5,0,113,35.6,18.1,33.3,41,27,34,2019,7,July,21,Sunday,3,Slight Rain
2019-07-22 00:00:00,61,2.7,2.7,0,120,23.4,9.2,34.5,42.3,27.9,34.8,2019,7,July,22,Monday,3,Slight Rain
2019-07-23 00:00:00,3,0,0,0,154,19.4,7.1,35.3,43.5,28.5,36.2,2019,7,July,23,Tuesday,3,Overcast
2019-07-24 00:00:00,61,3.7,3.7,0,107,42.5,22,30.9,44.2,27,37.9,2019,7,July,24,Wednesday,3,Slight Rain
2019-07-25 00:00:00,63,30.2,30.2,0,112,33.1,18.3,32,36.9,26.3,32,2019,7,July,25,Thursday,3,Moderate Rain
2019-07-26 00:00:00,63,23.2,23.2,0,104,24.1,12.3,31.7,35.9,25.9,29.7,2019,7,July,26,Friday,3,Moderate Rain
2019-07-27 00:00:00,61,8.9,8.9,0,107,38.2,17.9,30.6,36.6,25.9,31.2,2019,7,July,27,Saturday,3,Slight Rain
2019-07-28 00:00:00,63,7.8,7.8,0,66,36.7,16.4,31.1,36.5,25.9,30.8,2019,7,July,28,Sunday,3,Moderate Rain
2019-07-29 00:00:00,51,0.3,0.3,0,91,25.9,9.7,32.1,40.8,26.6,33.7,2019,7,July,29,Monday,3,Light Drizzle
2019-07-30 00:00:00,63,5.3,5.3,0,171,23,13.3,33.9,41.3,27.9,33.9,2019,7,July,30,Tuesday,3,Moderate Rain
2019-07-31 00:00:00,63,7.5,7.5,0,107,28.8,15,31.1,39.2,26,32.3,2019,7,July,31,Wednesday,3,Moderate Rain
2019-08-01 00:00:00,63,13.6,13.6,0,109,28.8,14.5,29.7,39.8,25,33.1,2019,8,August,1,Thursday,3,Moderate Rain
2019-08-02 00:00:00,61,7.5,7.5,0,103,23.4,10.5,30.4,35.5,25.1,29.1,2019,8,August,2,Friday,3,Slight Rain
2019-08-03 00:00:00,51,0.3,0.3,0,114,20.9,9.2,31.7,39,25.7,32.9,2019,8,August,3,Saturday,3,Light Drizzle
2019-08-04 00:00:00,3,0,0,0,125,18.7,9.7,33.7,41.2,27,33.6,2019,8,August,4,Sunday,3,Overcast
2019-08-05 00:00:00,51,0.4,0.4,0,121,19.8,10,34.8,41.6,27.8,34.3,2019,8,August,5,Monday,3,Light Drizzle
2019-08-06 00:00:00,63,7.3,7.3,0,114,33.1,18,33.3,41,27.4,33.9,2019,8,August,6,Tuesday,3,Moderate Rain
2019-08-07 00:00:00,61,6.4,6.4,0,86,26.3,12.7,32,38.5,26.5,32.7,2019,8,August,7,Wednesday,3,Slight Rain
2019-08-08 00:00:00,51,0.1,0.1,0,133,20.2,9.2,34.1,42.7,27.8,34.7,2019,8,August,8,Thursday,3,Light Drizzle
2019-08-09 00:00:00,63,9.7,9.7,0,103,31.7,15.8,30.9,38.9,26.2,32.3,2019,8,August,9,Friday,3,Moderate Rain
2019-08-10 00:00:00,53,1.8,1.8,0,80,48.2,13.4,31.3,36.9,26.5,32,2019,8,August,10,Saturday,3,Moderate Drizzle
2019-08-11 00:00:00,53,1.5,1.5,0,78,24.1,12,33.4,40,27.3,33.1,2019,8,August,11,Sunday,3,Moderate Drizzle
2019-08-12 00:00:00,63,10,10,0,128,32.4,11.4,32.2,40.7,26.4,32.5,2019,8,August,12,Monday,3,Moderate Rain
2019-08-13 00:00:00,61,5.6,5.6,0,121,35.3,15.2,32.5,40.7,26.9,33.2,2019,8,August,13,Tuesday,3,Slight Rain
2019-08-14 00:00:00,53,3,3,0,103,34.9,18.2,34,39.1,26.9,32.3,2019,8,August,14,Wednesday,3,Moderate Drizzle
2019-08-15 00:00:00,53,1.2,1.2,0,114,22,10.7,34,41.5,27.3,34,2019,8,August,15,Thursday,3,Moderate Drizzle
2019-08-16 00:00:00,53,2.9,2.9,0,122,25.2,12.1,32.1,40.6,26.2,32.6,2019,8,August,16,Friday,3,Moderate Drizzle
2019-08-17 00:00:00,53,3.4,3.4,0,66,28.8,14.9,27.1,33.3,23.7,28,2019,8,August,17,Saturday,3,Moderate Drizzle
2019-08-18 00:00:00,51,0.3,0.3,0,158,25.6,11.2,27.2,39.1,23.2,32.7,2019,8,August,18,Sunday,3,Light Drizzle
2019-08-19 00:00:00,53,0.5,0.5,0,100,27,12.9,29.9,38.4,24.7,32.4,2019,8,August,19,Monday,3,Moderate Drizzle
2019-08-20 00:00:00,51,0.1,0.1,0,292,26.6,10.6,29.2,41,25,34.4,2019,8,August,20,Tuesday,3,Light Drizzle
2019-08-21 00:00:00,51,0.1,0.1,0,171,23.4,9.4,30.7,40.7,26.1,35.1,2019,8,August,21,Wednesday,3,Light Drizzle
2019-08-22 00:00:00,1,0,0,0,113,23.4,12.6,32.2,41.6,26.9,35.1,2019,8,August,22,Thursday,3,Mainly Clear
2019-08-23 00:00:00,1,0,0,0,123,20.5,10.2,33.1,42.4,27.2,35.6,2019,8,August,23,Friday,3,Mainly Clear
2019-08-24 00:00:00,3,0,0,0,153,22.3,13,33.4,43.1,27.3,37.6,2019,8,August,24,Saturday,3,Overcast
2019-08-25 00:00:00,51,0.2,0.2,0,120,34.2,18.6,32.7,40.7,26.8,34.1,2019,8,August,25,Sunday,3,Light Drizzle
2019-08-26 00:00:00,3,0,0,0,68,27.7,14.2,31.4,39.8,26.4,34.1,2019,8,August,26,Monday,3,Overcast
2019-08-27 00:00:00,53,1.1,1.1,0,154,20.2,5.6,35.2,42.4,28.3,35.1,2019,8,August,27,Tuesday,3,Moderate Drizzle
2019-08-28 00:00:00,51,0.2,0.2,0,93,19.8,8,34.6,42.4,28,35.6,2019,8,August,28,Wednesday,3,Light Drizzle
2019-08-29 00:00:00,61,1.7,1.7,0,130,26.3,14.4,32.3,43,27.2,36.9,2019,8,August,29,Thursday,3,Slight Rain
2019-08-30 00:00:00,55,2.9,2.9,0,102,30.6,16,32.4,41.4,27.4,34.7,2019,8,August,30,Friday,3,Dense Drizzle
2019-08-31 00:00:00,63,12.3,12.3,0,175,21.2,8.4,32.9,43.1,27,35.4,2019,8,August,31,Saturday,3,Moderate Rain
2019-09-01 00:00:00,63,4.2,4.2,0,109,34.6,17.8,31.8,43,26,35.6,2019,9,September,1,Sunday,3,Moderate Rain
2019-09-02 00:00:00,61,3.1,3.1,0,112,25.9,13.5,31.2,40.9,26.3,33.4,2019,9,September,2,Monday,3,Slight Rain
2019-09-03 00:00:00,53,0.7,0.7,0,192,32.8,16.7,31.5,42.1,27.2,35.6,2019,9,September,3,Tuesday,3,Moderate Drizzle
2019-09-04 00:00:00,51,1.1,1.1,0,134,28.8,17.4,31.6,43.8,27,36.3,2019,9,September,4,Wednesday,3,Light Drizzle
2019-09-05 00:00:00,53,1,1,0,115,34.6,17.1,31.6,41,27,35.1,2019,9,September,5,Thursday,3,Moderate Drizzle
2019-09-06 00:00:00,51,0.3,0.3,0,101,31.3,11.2,33.6,41.5,27.5,35.4,2019,9,September,6,Friday,3,Light Drizzle
2019-09-07 00:00:00,51,0.3,0.3,0,104,21.6,10.9,33.6,42.3,27.5,35.4,2019,9,September,7,Saturday,3,Light Drizzle
2019-09-08 00:00:00,2,0,0,0,138,23.4,9.7,33.1,43.2,27.2,35.7,2019,9,September,8,Sunday,3,Partly Cloudy
2019-09-09 00:00:00,0,0,0,0,217,27.7,9.9,33.5,42.2,27.3,37.3,2019,9,September,9,Monday,3,Clear Sky
2019-09-10 00:00:00,1,0,0,0,170,24.5,12.1,34.3,43,28.9,38.7,2019,9,September,10,Tuesday,3,Mainly Clear
2019-09-11 00:00:00,0,0,0,0,142,21.6,10.1,34.5,44.9,28.8,39.2,2019,9,September,11,Wednesday,3,Clear Sky
2019-09-12 00:00:00,0,0,0,0,121,26.3,15.5,33.7,44.9,28.5,39.5,2019,9,September,12,Thursday,3,Clear Sky
2019-09-13 00:00:00,63,3,3,0,110,31.7,15.6,33.3,42.6,27.7,36.9,2019,9,September,13,Friday,3,Moderate Rain
2019-09-14 00:00:00,51,0.1,0.1,0,129,25.6,12,33.9,42.6,28.1,36,2019,9,September,14,Saturday,3,Light Drizzle
2019-09-15 00:00:00,51,0.1,0.1,0,126,24.8,9.6,32.7,42.1,27.8,36.2,2019,9,September,15,Sunday,3,Light Drizzle
2019-09-16 00:00:00,61,1.7,1.7,0,119,35.3,12.1,32.2,41.2,27,35.4,2019,9,September,16,Monday,3,Slight Rain
2019-09-17 00:00:00,53,1.1,1.1,0,110,38.9,12,30.6,41.5,26,36,2019,9,September,17,Tuesday,3,Moderate Drizzle
2019-09-18 00:00:00,1,0,0,0,114,34.9,16.8,30.9,39.3,26.6,34.5,2019,9,September,18,Wednesday,3,Mainly Clear
2019-09-19 00:00:00,53,0.6,0.6,0,103,42.8,22.1,29.4,36.8,25.7,32.9,2019,9,September,19,Thursday,3,Moderate Drizzle
2019-09-20 00:00:00,51,0.2,0.2,0,61,27.4,15.7,28.2,38,24.9,32.5,2019,9,September,20,Friday,3,Light Drizzle
2019-09-21 00:00:00,1,0,0,0,65,20.9,8.5,29.3,38,24.9,33.4,2019,9,September,21,Saturday,3,Mainly Clear
2019-09-22 00:00:00,51,0.2,0.2,0,100,22.7,13,29.8,38.7,25.7,34.3,2019,9,September,22,Sunday,3,Light Drizzle
2019-09-23 00:00:00,2,0,0,0,85,25.6,12.4,29.4,38.2,25.5,32.9,2019,9,September,23,Monday,3,Partly Cloudy
2019-09-24 00:00:00,51,0.1,0.1,0,103,20.2,10.5,29.4,37.9,25.4,33.5,2019,9,September,24,Tuesday,3,Light Drizzle
2019-09-25 00:00:00,51,0.4,0.4,0,97,26.3,11.9,29.6,39.2,26.1,33.3,2019,9,September,25,Wednesday,3,Light Drizzle
2019-09-26 00:00:00,51,1,1,0,94,26.6,13.8,30.3,38.9,25.8,32.8,2019,9,September,26,Thursday,3,Light Drizzle
2019-09-27 00:00:00,53,1.6,1.6,0,89,30.2,14.5,28,38.3,24.7,32.8,2019,9,September,27,Friday,3,Moderate Drizzle
2019-09-28 00:00:00,63,8.9,8.9,0,108,24.1,12.9,27.8,35.8,24,30.8,2019,9,September,28,Saturday,3,Moderate Rain
2019-09-29 00:00:00,53,1.3,1.3,0,90,24.8,12.1,26.1,32.5,22,29,2019,9,September,29,Sunday,3,Moderate Drizzle
2019-09-30 00:00:00,3,0,0,0,70,21.2,8.6,25.5,33.6,21.9,30.1,2019,9,September,30,Monday,3,Overcast
2019-10-01 00:00:00,3,0,0,0,52,26.6,12.9,25.7,33.1,21.9,29.9,2019,10,October,1,Tuesday,4,Overcast
2019-10-02 00:00:00,2,0,0,0,348,19.1,7.9,26.4,35.2,22.4,30.9,2019,10,October,2,Wednesday,4,Partly Cloudy
2019-10-03 00:00:00,65,13.9,13.9,0,77,51.1,19.6,23.1,34.5,20.5,30.5,2019,10,October,3,Thursday,4,Heavy Rain
2019-10-04 00:00:00,51,0.2,0.2,0,343,27.4,11.6,22.2,31.1,20.7,29.4,2019,10,October,4,Friday,4,Light Drizzle
2019-10-05 00:00:00,3,0,0,0,299,26.3,12.5,21.9,32.3,20.1,30.8,2019,10,October,5,Saturday,4,Overcast
2019-10-06 00:00:00,3,0,0,0,297,26.6,15.4,21.5,30.8,19.7,30,2019,10,October,6,Sunday,4,Overcast
2019-10-07 00:00:00,1,0,0,0,299,21.6,10.7,20.1,31.2,19.7,30.7,2019,10,October,7,Monday,4,Mainly Clear
2019-10-08 00:00:00,0,0,0,0,290,21.6,9.2,20.4,32.4,19.5,31.3,2019,10,October,8,Tuesday,4,Clear Sky
2019-10-09 00:00:00,1,0,0,0,128,20.2,7.7,20.6,34.1,19.3,31.6,2019,10,October,9,Wednesday,4,Mainly Clear
2019-10-10 00:00:00,0,0,0,0,308,17.6,10.5,22.3,34.5,19.9,32.2,2019,10,October,10,Thursday,4,Clear Sky
2019-10-11 00:00:00,2,0,0,0,343,19.4,8.7,22,34.8,20.4,32.5,2019,10,October,11,Friday,4,Partly Cloudy
2019-10-12 00:00:00,1,0,0,0,126,19.1,9,21.8,33.8,20.4,32.9,2019,10,October,12,Saturday,4,Mainly Clear
2019-10-13 00:00:00,1,0,0,0,222,20.5,9,22.4,34.8,20.6,33.4,2019,10,October,13,Sunday,4,Mainly Clear
2019-10-14 00:00:00,1,0,0,0,138,18.4,7.2,23.2,35.4,21.1,33.3,2019,10,October,14,Monday,4,Mainly Clear
2019-10-15 00:00:00,2,0,0,0,95,19.8,12,23.1,35.5,21,33.2,2019,10,October,15,Tuesday,4,Partly Cloudy
2019-10-16 00:00:00,1,0,0,0,87,20.9,10.7,24.5,34.6,21.4,32.5,2019,10,October,16,Wednesday,4,Mainly Clear
2019-10-17 00:00:00,61,2,2,0,67,47.9,17.5,23.5,32.2,21.2,29.5,2019,10,October,17,Thursday,4,Slight Rain
2019-10-18 00:00:00,63,6.3,6.3,0,21,54.7,31.4,17.2,29.8,18.5,28.7,2019,10,October,18,Friday,4,Moderate Rain
2019-10-19 00:00:00,0,0,0,0,331,23.4,10.7,18.5,30.3,18.2,30.8,2019,10,October,19,Saturday,4,Clear Sky
2019-10-20 00:00:00,3,0,0,0,283,23.8,12.1,18.5,29.8,17.9,29.8,2019,10,October,20,Sunday,4,Overcast
2019-10-21 00:00:00,0,0,0,0,299,21.6,10.6,18.1,30.3,17.2,30.3,2019,10,October,21,Monday,4,Clear Sky
2019-10-22 00:00:00,0,0,0,0,300,25.6,13,18.6,31.3,18.5,31.7,2019,10,October,22,Tuesday,4,Clear Sky
2019-10-23 00:00:00,53,0.7,0.7,0,15,27.7,11.5,19.5,32.2,18.6,30.5,2019,10,October,23,Wednesday,4,Moderate Drizzle
2019-10-24 00:00:00,1,0,0,0,348,18.7,9.4,18.2,31.7,17.9,30.8,2019,10,October,24,Thursday,4,Mainly Clear
2019-10-25 00:00:00,2,0,0,0,335,19.4,9.6,18.6,31.6,18.2,30.7,2019,10,October,25,Friday,4,Partly Cloudy
2019-10-26 00:00:00,0,0,0,0,314,21.2,9.4,19,30.8,18.5,30.6,2019,10,October,26,Saturday,4,Clear Sky
2019-10-27 00:00:00,0,0,0,0,289,28.4,14.8,19.4,30.6,18.4,31.3,2019,10,October,27,Sunday,4,Clear Sky
2019-10-28 00:00:00,0,0,0,0,295,23,9.8,20.4,32.2,18.9,31.4,2019,10,October,28,Monday,4,Clear Sky
2019-10-29 00:00:00,3,0,0,0,233,19.4,8.8,20,32.4,18.7,31.6,2019,10,October,29,Tuesday,4,Overcast
2019-10-30 00:00:00,0,0,0,0,289,20.2,9.7,19.7,32.1,18.4,31.5,2019,10,October,30,Wednesday,4,Clear Sky
2019-10-31 00:00:00,3,0,0,0,308,19.4,9.4,19.8,32.4,18.9,31.3,2019,10,October,31,Thursday,4,Overcast
2019-11-01 00:00:00,3,0,0,0,320,45,22.5,20.3,29.3,19,28.2,2019,11,November,1,Friday,4,Overcast
2019-11-02 00:00:00,51,0.2,0.2,0,294,21.2,10.2,20.4,27.9,18.9,28,2019,11,November,2,Saturday,4,Light Drizzle
2019-11-03 00:00:00,51,0.1,0.1,0,356,26.3,12.4,18.6,28.3,17.4,27.3,2019,11,November,3,Sunday,4,Light Drizzle
2019-11-04 00:00:00,0,0,0,0,303,26.6,11.5,18.5,28.6,17.7,29.2,2019,11,November,4,Monday,4,Clear Sky
2019-11-05 00:00:00,0,0,0,0,251,24.5,11,18,29,17.7,29.6,2019,11,November,5,Tuesday,4,Clear Sky
2019-11-06 00:00:00,63,11.2,11.2,0,121,47.9,18.2,16.2,26.8,16.8,26.4,2019,11,November,6,Wednesday,4,Moderate Rain
2019-11-07 00:00:00,63,19.1,19.1,0,79,38.9,21.1,13.2,22.3,14.8,22,2019,11,November,7,Thursday,4,Moderate Rain
2019-11-08 00:00:00,51,0.1,0.1,0,341,23,10.4,12.2,23,13.4,23.5,2019,11,November,8,Friday,4,Light Drizzle
2019-11-09 00:00:00,0,0,0,0,280,19.8,9.7,11.8,25.1,12.9,25.6,2019,11,November,9,Saturday,4,Clear Sky
2019-11-10 00:00:00,3,0,0,0,234,23.8,10,11.9,24.2,12.8,25.3,2019,11,November,10,Sunday,4,Overcast
2019-11-11 00:00:00,3,0,0,0,248,20.9,9.1,13.4,23.7,14.1,24.5,2019,11,November,11,Monday,4,Overcast
2019-11-12 00:00:00,3,0,0,0,259,18.7,8.9,14.2,24.5,14.4,24.9,2019,11,November,12,Tuesday,4,Overcast
2019-11-13 00:00:00,3,0,0,0,321,18.7,8.5,16.1,25.1,15.7,25.5,2019,11,November,13,Wednesday,4,Overcast
2019-11-14 00:00:00,53,1.3,1.3,0,267,21.2,8.7,16.7,24.1,15.7,23.1,2019,11,November,14,Thursday,4,Moderate Drizzle
2019-11-15 00:00:00,55,1.3,1.3,0,17,22.3,9.5,15.9,24.4,15.3,23.6,2019,11,November,15,Friday,4,Dense Drizzle
2019-11-16 00:00:00,55,1.4,1.4,0,338,20.2,12,14.7,26,15.2,24.8,2019,11,November,16,Saturday,4,Dense Drizzle
2019-11-17 00:00:00,1,0,0,0,294,29.9,14.2,13.1,23.7,13.5,25.3,2019,11,November,17,Sunday,4,Mainly Clear
2019-11-18 00:00:00,0,0,0,0,293,21.6,9.4,12.5,24.2,12.8,25.3,2019,11,November,18,Monday,4,Clear Sky
2019-11-19 00:00:00,3,0,0,0,326,21.2,9.8,10.9,22.8,11.8,24.5,2019,11,November,19,Tuesday,4,Overcast
2019-11-20 00:00:00,3,0,0,0,81,16.6,9.1,11,23.4,11.9,23.8,2019,11,November,20,Wednesday,4,Overcast
2019-11-21 00:00:00,3,0,0,0,358,19.1,9.8,12.1,22.5,12.4,22.7,2019,11,November,21,Thursday,4,Overcast
2019-11-22 00:00:00,3,0,0,0,335,22.3,12.3,14,19.1,14.3,20.4,2019,11,November,22,Friday,4,Overcast
2019-11-23 00:00:00,3,0,0,0,310,22.7,9.4,12.5,22.3,12.7,23.3,2019,11,November,23,Saturday,4,Overcast
2019-11-24 00:00:00,2,0,0,0,327,21.2,8.1,12.3,23,12.7,23.9,2019,11,November,24,Sunday,4,Partly Cloudy
2019-11-25 00:00:00,0,0,0,0,103,15.8,9.5,12,22.5,12.8,23.7,2019,11,November,25,Monday,4,Clear Sky
2019-11-26 00:00:00,51,0.5,0.5,0,36,24.8,14.3,12.2,21.6,12.8,23.3,2019,11,November,26,Tuesday,4,Light Drizzle
2019-11-27 00:00:00,53,4.6,4.6,0,65,24.5,11.4,13.3,18.6,13.2,18.1,2019,11,November,27,Wednesday,4,Moderate Drizzle
2019-11-28 00:00:00,51,0.6,0.6,0,41,24.5,12.4,11.1,21,11.6,20.6,2019,11,November,28,Thursday,4,Light Drizzle
2019-11-29 00:00:00,0,0,0,0,355,16.6,8.1,10.2,20.5,10.9,21,2019,11,November,29,Friday,4,Clear Sky
2019-11-30 00:00:00,0,0,0,0,306,22.3,11.1,9.1,20.8,10.6,21.7,2019,11,November,30,Saturday,4,Clear Sky
2019-12-01 00:00:00,0,0,0,0,316,18.7,9.9,7.4,20.4,9.4,22.3,2019,12,December,1,Sunday,4,Clear Sky
2019-12-02 00:00:00,0,0,0,0,335,24.5,11.4,6.5,19.4,9,22.6,2019,12,December,2,Monday,4,Clear Sky
2019-12-03 00:00:00,0,0,0,0,310,18.4,9,5.9,19.8,8.2,22.2,2019,12,December,3,Tuesday,4,Clear Sky
2019-12-04 00:00:00,3,0,0,0,109,15.8,10.1,5.8,21.2,8.2,22.2,2019,12,December,4,Wednesday,4,Overcast
2019-12-05 00:00:00,1,0,0,0,52,15.1,9.7,6.4,20.6,8.2,21.5,2019,12,December,5,Thursday,4,Mainly Clear
2019-12-06 00:00:00,0,0,0,0,342,21.2,10.8,7,19.8,8.9,21.7,2019,12,December,6,Friday,4,Clear Sky
2019-12-07 00:00:00,0,0,0,0,336,16.6,10.9,6.9,20.9,8.5,22.4,2019,12,December,7,Saturday,4,Clear Sky
2019-12-08 00:00:00,3,0,0,0,339,15.8,9,4.8,21.1,7.1,21.9,2019,12,December,8,Sunday,4,Overcast
2019-12-09 00:00:00,3,0,0,0,355,16.6,9,7.4,19.5,8.7,21.2,2019,12,December,9,Monday,4,Overcast
2019-12-10 00:00:00,3,0,0,0,340,16.6,9.3,6.1,18.7,7.9,19.6,2019,12,December,10,Tuesday,4,Overcast
2019-12-11 00:00:00,55,2.2,2.2,0,97,19.1,8.4,6.5,19.6,8.4,20.3,2019,12,December,11,Wednesday,4,Dense Drizzle
2019-12-12 00:00:00,61,20.8,20.8,0,68,42.1,17.7,9.5,14.5,11.8,16.3,2019,12,December,12,Thursday,4,Slight Rain
2019-12-13 00:00:00,3,0,0,0,243,22,10.9,6.9,14.9,8.4,16.7,2019,12,December,13,Friday,4,Overcast
2019-12-14 00:00:00,51,0.6,0.6,0,47,20.2,9.1,7.6,15.8,9.1,17,2019,12,December,14,Saturday,4,Light Drizzle
2019-12-15 00:00:00,2,0,0,0,309,23,9.5,5.9,15.3,8,17,2019,12,December,15,Sunday,4,Partly Cloudy
2019-12-16 00:00:00,0,0,0,0,297,23.8,10.2,5,16.5,7,18.4,2019,12,December,16,Monday,4,Clear Sky
2019-12-17 00:00:00,3,0,0,0,289,23.4,10.5,4,16,6.2,18.3,2019,12,December,17,Tuesday,4,Overcast
2019-12-18 00:00:00,3,0,0,0,112,16.9,8.8,3.5,16.2,5.5,17.7,2019,12,December,18,Wednesday,4,Overcast
2019-12-19 00:00:00,53,0.7,0.7,0,103,15.5,8.3,6.1,16.5,7.7,16.6,2019,12,December,19,Thursday,4,Moderate Drizzle
2019-12-20 00:00:00,53,1.7,1.7,0,358,21.6,8.7,8.3,15.6,9.3,16.6,2019,12,December,20,Friday,4,Moderate Drizzle
2019-12-21 00:00:00,3,0,0,0,311,25.2,10.9,6.4,16,7.9,17.4,2019,12,December,21,Saturday,4,Overcast
2019-12-22 00:00:00,3,0,0,0,304,20.2,9.1,5,15.9,7,17.7,2019,12,December,22,Sunday,4,Overcast
2019-12-23 00:00:00,3,0,0,0,180,15.5,7.6,3.2,16,5,16.7,2019,12,December,23,Monday,4,Overcast
2019-12-24 00:00:00,3,0,0,0,342,19.1,9.4,3.6,12.6,5.9,14.3,2019,12,December,24,Tuesday,4,Overcast
2019-12-25 00:00:00,3,0,0,0,282,20.9,8.9,2.6,12.3,4.8,13.7,2019,12,December,25,Wednesday,4,Overcast
2019-12-26 00:00:00,3,0,0,0,55,17.3,7.9,-0.3,11.5,2.4,12.8,2019,12,December,26,Thursday,4,Overcast
2019-12-27 00:00:00,3,0,0,0,117,14.4,8.3,-0.2,11.7,2,12.5,2019,12,December,27,Friday,4,Overcast
2019-12-28 00:00:00,3,0,0,0,359,15.1,6.6,2.2,9.8,4.4,10.9,2019,12,December,28,Saturday,4,Overcast
2019-12-29 00:00:00,3,0,0,0,343,16.2,9.8,-0.3,9.6,2.4,11.6,2019,12,December,29,Sunday,4,Overcast
2019-12-30 00:00:00,3,0,0,0,94,16.6,8.9,-0.5,10.1,2.1,11.9,2019,12,December,30,Monday,4,Overcast
2019-12-31 00:00:00,3,0,0,0,79,23.4,10.9,0.1,9.4,2.9,11.9,2019,12,December,31,Tuesday,4,Overcast
2020-01-01 00:00:00,3,0,0,0,47,16.6,10.3,1.2,11.9,3.7,13.6,2020,1,January,1,Wednesday,1,Overcast
2020-01-02 00:00:00,3,0,0,0,10,22,9.7,3.7,15.8,5.8,18,2020,1,January,2,Thursday,1,Overcast
2020-01-03 00:00:00,51,0.1,0.1,0,359,17.3,9.6,2.1,16.5,4.8,18.1,2020,1,January,3,Friday,1,Light Drizzle
